Date,Fisher,Monticello,Res_Est,Decatur,SDD_Eff,Wyckles_Est,StvCrk_Est,LncHm_Est,Outlet,Riverton,Rochester,SugCr_Meas
2006-10-13,0.68243488,0.68243488,0.056855445,0.074473184,1.162130179,1.359441641,0.109940259,1.38366808,,2.58815552,0.043607872,
2006-10-14,0.64845472,0.63429632,0.05243483,0.068809824,1.238583229,1.421566391,0.102185137,1.44408391,,2.37011616,0.047572224,
2006-10-15,0.57766272,0.73906848,0.04718152,0.066261312,1.230477892,1.42977153,0.119063932,1.456008461,,2.406928,0.047289056,
2006-10-16,0.57483104,1.28558272,1.218413957,1.25160256,2.803220098,4.286227548,0.207107376,4.331865735,,2.75239296,0.054651424,
2006-10-17,11.4116704,5.3235584,11.58572222,11.7231552,2.076105586,14.7575013,0.857625258,14.94648762,,4.105936,0.04813856,
2006-10-18,23.786112,9.8542464,24.91923797,25.1736352,1.416550158,28.36394971,1.587519095,28.71377546,,14.299984,0.03964352,
2006-10-19,14.7813696,20.3314624,15.75728297,16.28216,1.357359287,21.29918252,3.275398593,22.02094943,,27.4389792,0.0424752,
2006-10-20,9.1463264,19.538592,19.82705411,20.3314624,1.293042336,25.1414513,3.147667171,25.83507131,,22.0587872,0.03964352,
2006-10-21,6.512864,13.2239456,23.84115782,24.1825472,1.442136738,28.00499415,2.130377636,28.47444421,,23.2480928,0.05946528,
2006-10-22,5.2669248,9.7409792,19.91008848,20.1615616,1.225702314,23.14064017,1.569271749,23.48644493,,28.599968,0.05946528,
2006-10-23,4.4740544,7.7304864,9.428141763,9.627712,1.328355321,12.34755487,1.245381359,12.62198714,,26.4195744,0.0566336,
2006-10-24,3.7378176,6.7677152,15.93754386,16.1122592,1.189688327,18.52013626,1.090278919,18.76039015,,18.1793856,0.05380192,
2006-10-25,3.1431648,5.9748448,18.22335661,18.3776032,1.354160964,20.80723623,0.962547497,21.01934322,,16.1972096,0.05097024,
2006-10-26,2.9166304,5.5500928,12.8258132,12.9690944,1.623433427,15.59154453,0.89411995,15.78857283,,24.210864,0.06796032,
2006-10-27,3.4263328,5.4651424,10.95909748,11.1001856,1.667246063,13.7511573,0.880434441,13.94516985,,19.8500768,0.06796032,
2006-10-28,3.964352,5.7483104,9.111195219,9.2595936,1.278890855,11.57318033,0.926052805,11.77724535,,16.9051296,0.06512864,
2006-10-29,3.5396,6.229696,9.296985368,9.4578112,1.29426909,11.87342557,1.003604026,12.09457978,,15.1211712,0.07220784,
2006-10-30,2.973264,6.229696,7.144908568,7.3057344,1.319067042,9.746146722,1.003604026,9.96730093,,13.875232,0.087215744,
2006-10-31,2.83168,5.7199936,0.990668005,1.13833536,1.257992227,3.425926435,0.921490969,3.628986208,,12.8275104,0.130823616,
2006-11-01,2.40975968,5.0403904,0,0.112134528,1.24905445,2.26845925,0.812006893,2.447393109,,8.1269216,0.6229696,
2006-11-02,2.02748288,4.7005888,0,0.095427616,1.226009003,2.167542603,0.757264856,2.334413505,,5.9182112,1.6848496,
2006-11-03,1.87174048,4.3607872,9.939885918,10.052464,1.298781792,12.13618749,0.702522818,12.29099543,,5.3518752,1.0760384,
2006-11-04,1.7556416,4.0493024,16.51742481,16.6219616,1.334138589,18.68497462,0.652342617,18.82872486,,7.3057344,0.80419712,
2006-11-05,1.69051296,3.8794016,9.555878168,9.6560288,1.281519613,11.6358407,0.624971598,11.77355946,,19.8783936,0.61730624,
2006-11-06,1.65936448,3.7661344,4.688312674,4.7855392,1.275254406,6.738697798,0.606724252,6.872395569,,14.9512704,0.24635616,
2006-11-07,1.6706912,3.7378176,2.423699701,2.5201952,1.354467653,4.547470021,0.602162415,4.680162545,,10.6471168,0.097409792,
2006-11-08,1.73015648,3.7095008,2.990766727,3.0865312,1.208703011,4.962944355,0.597600579,5.094631634,,6.654448,0.095144448,
2006-11-09,1.6706912,3.6245504,3.559295807,3.6528672,1.263644057,5.568930329,0.583915069,5.697601869,,5.8898944,0.104488992,
2006-11-10,1.5432656,3.7095008,4.151755527,4.24752,1.686085497,6.601315641,0.597600579,6.733002919,,6.2013792,0.123461248,
2006-11-11,4.2192032,4.1908864,5.130416077,5.238608,1.26785007,7.260817622,0.675151799,7.40959409,,7.4190016,0.118364224,
2006-11-12,6.1447456,4.5590048,6.055367132,6.1730624,1.197530789,8.191214053,0.734455673,8.353058724,,8.8631584,0.118364224,
2006-11-13,4.7572224,7.1358336,6.38527892,6.5694976,1.238802293,9.092749941,1.149582793,9.346072033,,9.3162272,0.183492864,
2006-11-14,3.9926688,7.5605856,7.648569522,7.8437536,1.644463492,10.8491225,1.21801034,11.11752329,,10.3922656,1.0052464,
2006-11-15,4.6156384,6.9942496,15.30872605,15.4892896,2.167673996,18.91592852,1.126773611,19.16422438,,12.5443424,1.51211712,
2006-11-16,8.49504,8.1269216,18.05453139,18.264336,1.380273295,21.10745518,1.30924707,21.3959609,,22.1720544,1.94536416,
2006-11-17,10.2506816,11.893056,17.07948407,17.3865152,1.325595125,20.85286041,1.915971322,21.27506389,,28.3168,2.9166304,
2006-11-18,7.6172192,15.5176064,18.14690147,18.547504,1.252778524,22.59345168,2.499886391,23.1443267,,27.5805632,3.0298976,
2006-11-19,5.946528,13.3372128,19.05269451,19.397008,1.199896672,22.99760298,2.148624982,23.47107403,,27.8637312,2.68443264,
2006-11-20,4.8988064,10.5055328,17.73827397,18.0094848,1.240204297,21.140685,1.692441334,21.51363142,,28.1185824,2.44373984,
2006-11-21,4.2192032,8.7498912,15.40498641,15.6308736,1.3816753,18.58752932,1.409607472,18.89815045,,27.1274944,2.8599968,
2006-11-22,3.7944512,7.6738528,13.30900542,13.5071136,1.266754755,16.15516186,1.236257686,16.42758363,,24.635616,2.336136,
2006-11-23,3.4829664,6.9659328,11.45837228,11.6382048,1.20585519,14.09792789,1.122211774,14.34521851,,21.8605696,2.30215584,
2006-11-24,3.1997984,6.4562304,10.05569076,10.2223648,1.317445975,12.70193225,1.040098717,12.93112843,,19.538592,2.12376,
2006-11-25,2.973264,6.088112,8.875888501,9.0330592,1.282395866,11.41131523,0.980794843,11.6274432,,17.6130496,1.95102752,
2006-11-26,2.70708608,5.7199936,8.375689445,8.5233568,1.357315474,10.91027112,0.921490969,11.11333089,,15.8857248,1.78962176,
2006-11-27,2.42958144,5.380192,5.212980163,5.3518752,1.265265125,7.585574885,0.866748931,7.776571701,,14.4698848,1.02223648,
2006-11-28,2.28233408,5.097024,3.492965628,3.6245504,1.320162358,5.862177078,0.821130566,6.04312143,,12.176224,1.4441568,
2006-11-29,2.27100736,4.95544,4.770876761,4.8988064,1.798245846,7.589031446,0.798321384,7.764949566,,8.9481088,1.1609888,
2006-11-30,6.8243488,6.9659328,15.45104108,15.6308736,4.340736946,21.22547845,1.122211774,21.47276906,,12.3461248,1.54609728,
2006-12-01,35.396,27.1558112,57.34838558,58.04944,2.906530295,65.84401631,4.374801184,66.80804761,,38.510848,5.3518752,
2006-12-02,51.819744,45.023712,76.70886785,77.8712,1.800567916,87.77603608,7.253320003,89.37437785,,80.70288,18.547504,
2006-12-03,37.944512,52.102912,74.82710322,76.172192,1.847272186,87.39798835,8.393779123,89.24764172,,98.259296,29.166304,
2006-12-04,24.5223488,60.597952,70.64344327,72.20784,1.546980377,84.66245174,9.762330067,86.81367903,,108.736512,29.73264,
2006-12-05,14.7530528,59.46528,69.54001233,71.075168,1.756667654,83.53558605,9.579856608,85.64660349,,108.170176,26.5328416,
2006-12-06,11.1285024,44.740544,69.63697812,70.792,1.674781837,80.52007976,7.207701638,82.10836907,,102.506816,24.210864,
2006-12-07,9.1746432,27.2407616,76.8847845,77.588032,1.555786717,84.0471558,4.388486694,85.01420284,,98.542464,22.0021536,
2006-12-08,7.3057344,19.3120576,66.32908792,66.827648,1.614320399,71.91813877,3.111172479,72.60371681,,95.710784,19.2271072,
2006-12-09,6.6827648,15.7724576,47.44821023,47.855392,1.606784625,52.30121899,2.540942919,52.86114124,,94.011776,16.5086944,
2006-12-10,6.1730624,13.9035488,26.79687718,27.1558112,1.518545976,31.17699596,2.239861712,31.67057194,,80.986048,11.5532544,
2006-12-11,5.946528,13.2522624,24.46339639,24.8055168,2.23970197,29.430626,2.134939473,29.90108132,,59.182112,6.8526656,
2006-12-12,15.4609728,18.6324544,38.59616856,39.077184,2.143401795,44.57442759,3.001688404,45.23587972,,59.182112,8.070288,
2006-12-13,28.599968,28.883136,53.62260896,54.368256,1.889113254,61.45633373,4.65307321,62.48168506,,85.516736,27.1558112,
2006-12-14,28.599968,35.396,53.73764086,54.651424,1.893187829,62.91589183,5.7022956,64.17244983,,101.657312,32.847488,
2006-12-15,20.1898784,38.510848,64.13444395,65.12864,1.666764124,73.72735676,6.204097613,75.09449187,,111.285024,34.546496,
2006-12-16,13.5637472,37.661344,57.92667874,58.898944,1.706326935,67.38431285,6.067242518,68.72129057,,107.037504,31.714816,
2006-12-17,10.9869184,29.73264,54.45018217,55.21776,1.830842447,62.40047765,4.789928304,63.45598637,,96.560288,26.5045248,
2006-12-18,9.2879104,22.4835392,52.65514895,53.235584,1.703522926,58.98614398,3.622098165,59.78430962,,90.330592,22.3136384,
2006-12-19,8.1269216,18.5758208,47.37583861,47.855392,1.557539222,52.75657897,2.992564731,53.4160206,,89.481088,19.4536416,
2006-12-20,7.4190016,16.3387936,39.5048857,39.926688,2.498634651,45.3663055,2.632179649,45.94633267,,84.9504,16.3954272,
2006-12-21,18.3776032,23.1065088,45.55986637,46.156384,3.31311156,53.62866714,3.722458568,54.44894821,,85.799904,16.99008,
2006-12-22,53.235584,46.156384,74.41428279,75.605856,3.200951211,87.11495633,7.435793462,88.75350796,,109.869184,31.14848,
2006-12-23,74.190016,67.110816,89.44756317,91.180096,2.553400446,105.8134433,10.81155246,108.1958773,,129.124608,39.360352,
2006-12-24,48.704896,80.419712,94.76734072,96.843456,1.853844082,113.1728482,12.9556156,116.027748,,129.690944,40.209856,
2006-12-25,31.431648,86.649408,98.85403488,101.090976,1.890559071,118.5784285,13.95921963,121.6544825,,143.566176,39.926688,
2006-12-26,21.4358176,71.358336,111.1418452,112.984032,2.119129595,127.9476621,11.49582793,130.480883,,148.096864,41.342528,
2006-12-27,15.0362208,53.518752,106.7885359,108.170176,1.740588417,119.5441398,8.621870947,121.4440555,,151.211712,43.324704,
2006-12-28,12.0063232,37.378176,81.72010101,82.685056,1.6951109,91.10823858,6.021624154,92.43516383,,156.591904,43.607872,
2006-12-29,10.1374144,26.9575936,67.26438276,67.96032,1.746371685,74.55905853,4.342868329,75.51605311,,158.290912,42.192032,
2006-12-30,8.9764256,21.7473024,56.35533964,56.916768,2.007933124,62.83921556,3.503490417,63.61124479,,142.716672,40.776192,
2006-12-31,12.8275104,24.4090816,50.34009515,50.97024,2.766242233,58.13011692,3.932303046,58.99663932,,122.894912,36.528672,
2007-01-01,26.0797728,35.112832,54.31128713,55.21776,2.105284802,63.64335456,5.656677235,64.8898601,,117.51472,34.829664,
2007-01-02,25.7116544,40.776192,58.12943383,59.182112,2.025589616,68.54741618,6.569044531,69.99497099,,111.285024,33.130656,
2007-01-03,17.6696832,41.625696,57.25799903,58.332608,1.832682578,67.65791586,6.705899626,69.13562807,,108.736512,29.449472,
2007-01-04,14.2433504,38.794016,61.01228568,62.013792,2.957221515,71.9539364,6.249715978,73.33112396,,109.302848,29.449472,
2007-01-05,24.352448,41.05936,71.43101956,72.491008,2.370701753,82.25239455,6.614662896,83.71000183,,115.815712,33.130656,
2007-01-06,28.883136,46.156384,71.29943479,72.491008,2.020857851,82.82001497,7.435793462,84.4585666,,125.443424,41.342528,
2007-01-07,21.94552,46.72272,69.58580626,70.792,2.082633669,81.28472327,7.527030192,82.94337983,,129.690944,43.041536,
2007-01-08,15.998992,44.457376,66.24627238,67.393984,1.876933341,77.27324502,7.162083274,78.85148187,,126.292928,41.625696,
2007-01-09,12.8558272,36.81184,64.74464154,65.694976,1.875618962,74.19672616,5.930387424,75.50354648,,121.76224,39.64352,
2007-01-10,10.335632,28.599968,60.70911923,61.447456,1.677585846,68.27303609,4.607454845,69.28833495,,118.93056,36.81184,
2007-01-11,9.20296,23.1348256,48.95715134,49.5544,1.690817262,55.40948587,3.727020404,56.23077218,,120.3464,35.679168,
2007-01-12,8.5799904,20.2181952,45.35126307,45.873216,2.950211493,52.46270263,3.257151247,53.18044856,,102.789984,33.98016,
2007-01-13,21.520768,27.8354144,59.87935294,60.597952,2.606019422,68.21434601,4.48428526,69.20250323,,101.657312,36.245504,
2007-01-14,33.696992,42.758368,69.68814997,70.792,3.419839142,81.90834538,6.888373085,83.42626745,,140.451328,44.174208,
2007-01-15,49.5544,67.393984,103.3154849,105.055328,3.523587465,120.7098326,10.85717082,123.102319,,200.199776,65.978144,
2007-01-16,56.916768,78.720704,129.9240343,131.956288,2.338280402,148.4642951,12.68190541,151.2588801,,267.027424,90.047424,
2007-01-17,35.396,77.588032,122.5909074,124.59392,2.127541621,140.6873074,12.49943196,143.4416825,,322.81152,89.19792,
2007-01-18,20.3597792,70.792,109.1742897,111.001856,2.088723625,125.8331396,11.4045912,128.3462556,,322.81152,82.11872,
2007-01-19,13.45048,54.368256,99.9705731,101.374144,1.949837568,113.1102676,8.758726042,115.0403407,,311.4848,87.78208,
2007-01-20,10.5904832,35.396,88.56730486,89.481088,1.635131401,97.4874994,5.7022956,98.7440574,,300.15808,116.09888,
2007-01-21,9.3728608,24.918784,72.69720867,73.340512,1.685603558,79.51149668,4.014416102,80.39611351,,282.884832,120.063232,
2007-01-22,8.636624,20.7562144,44.48786957,45.023712,1.781772295,50.54160289,3.34382614,51.2784485,,265.045248,105.904832,
2007-01-23,7.5322688,18.3209696,26.96600505,27.4389792,1.702690486,32.43944421,2.951508203,33.08983864,,222.570048,90.047424,
2007-01-24,6.8809824,16.3954272,30.44204765,30.865312,1.725648308,35.5421372,2.641303322,36.12417487,,159.98992,71.075168,
2007-01-25,6.2013792,14.7530528,24.62286959,25.0037344,1.601351858,29.26063576,2.376716806,29.78436914,,119.213728,50.120736,
2007-01-26,5.804944,13.5637472,18.6787279,19.0288896,1.822255171,23.29261927,2.185119674,23.77413229,,96.843456,36.81184,
2007-01-27,6.4279136,13.592064,15.16671368,15.5176064,1.5907492,19.55492712,2.18968151,20.03744539,,86.932576,33.98016,
2007-01-28,5.5784096,13.1389952,19.0578117,19.397008,1.48305774,23.24508488,2.116692127,23.71151921,,73.906848,29.449472,
2007-01-29,5.380192,12.2894912,18.9098417,19.2271072,1.664880181,23.1040958,1.979837032,23.54037273,,75.322688,26.8726432,
2007-01-30,5.66336,9.4294944,27.93178417,28.175216,1.487658067,31.36018306,1.519091548,31.69493011,,66.827648,24.1542304,
2007-01-31,6.229696,9.3728608,18.19226703,18.4342368,1.500144668,21.62149641,1.509967875,21.95423297,,59.46528,22.0587872,
2007-02-01,4.813856,12.2611744,15.56919032,15.8857248,1.539343868,19.63208006,1.975275196,20.06735175,,53.80192,20.388096,
2007-02-02,4.24752,11.0152352,16.64907709,16.9334464,1.450400426,20.36658916,1.774554391,20.75763001,,48.13856,16.99008,
2007-02-03,3.9077184,9.1180096,15.08399826,15.3193888,1.399374542,18.36000507,1.468911347,18.68369441,,43.89104,14.724736,
2007-02-04,3.7944512,9.20296,12.84477798,13.0823616,1.288529635,16.02742403,1.482596856,16.35412911,,39.64352,12.74256,
2007-02-05,3.6245504,8.4100896,11.81752513,12.03464,1.332035583,14.88049171,1.354865435,15.17904989,,36.81184,11.32672,
2007-02-06,3.4263328,8.2685056,11.59464586,11.8081056,1.316306846,14.61274345,1.332056252,14.9062754,,32.56432,10.194048,
2007-02-07,3.256432,7.78712,11.12568771,11.32672,1.375541531,14.10394313,1.254505032,14.38038589,,30.582144,9.344544,
2007-02-08,3.114848,7.3057344,8.504652761,8.6932576,1.310786454,11.31907625,1.176953812,11.57842982,,28.3168,8.49504,
2007-02-09,2.973264,7.0792,7.434462573,7.6172192,1.395739156,10.28721436,1.14045912,10.53852596,,26.334624,7.928704,
2007-02-10,2.83168,6.6827648,7.189845744,7.362368,1.667289876,10.23255554,1.076593409,10.46979369,,24.918784,7.362368,
2007-02-11,2.6051456,6.4562304,7.054109956,7.220784,1.223862184,9.606767656,1.040098717,9.835963835,,24.06928,6.796032,
2007-02-12,2.3786112,6.37128,6.914719036,7.0792,1.028107324,9.254137724,1.026413208,9.480318164,,23.219776,6.796032,
2007-02-13,2.1520768,6.0314784,6.781907354,6.937616,1.244716998,9.26799911,0.97167117,9.482116594,,22.370272,6.512864,
2007-02-14,1.982176,5.238608,6.660792096,6.796032,1.320074733,9.059056173,0.843939749,9.245026757,,21.2376,6.512864,
2007-02-15,1.8972256,4.813856,6.388589494,6.512864,1.29908848,8.67844656,0.775512202,8.849338448,,20.671264,6.229696,
2007-02-16,1.840592,4.5590048,6.112000732,6.229696,1.474032337,8.524349201,0.734455673,8.686193872,,19.82176,5.946528,
2007-02-17,1.982176,5.0403904,5.816405281,5.946528,1.438763165,8.292561437,0.812006893,8.471495296,,18.972256,5.66336,
2007-02-18,2.1520768,5.380192,6.090800963,6.229696,1.446079875,8.644210435,0.866748931,8.835207251,,19.82176,5.66336,
2007-02-19,2.548512,5.6916768,6.365927672,6.512864,1.791060574,9.328426398,0.916929132,9.530480924,,21.2376,5.946528,
2007-02-20,2.8883136,6.0597952,6.781176327,6.937616,1.80529968,9.833678816,0.976233007,10.04880155,,23.502944,6.229696,
2007-02-21,3.822768,6.229696,7.343126168,7.503952,1.900811228,10.52610851,1.003604026,10.74726272,,25.48512,6.512864,
2007-02-22,4.530688,6.9659328,8.598375479,8.778208,2.061822666,12.09389857,1.122211774,12.34118918,,32.847488,7.0792,
2007-02-23,7.5605856,9.2879104,12.50278331,12.74256,1.836056151,16.25044002,1.496282365,16.58016084,,64.562304,9.91088,
2007-02-24,12.5443424,12.600976,18.7602164,19.0855232,3.441614023,24.7953129,2.030017234,25.24264755,,91.746432,21.2376,
2007-02-25,25.5134368,22.65344,85.21508279,85.799904,3.529545984,93.40706918,3.649469184,94.2112663,,189.156224,62.29696,
2007-02-26,57.766272,42.4752,133.9745962,135.071136,2.390855565,145.1075276,6.84275472,146.6153972,,285.99968,86.36624,
2007-02-27,43.607872,50.97024,106.0048243,107.320672,2.010255193,118.5055704,8.211305664,120.3150139,,353.96,93.44544,
2007-02-28,25.2869024,53.80192,97.43668163,98.825632,2.273744388,110.783722,8.667489312,112.6936901,,328.47488,112.984032,
2007-03-01,21.0110656,50.97024,105.1553203,106.471168,3.245508662,118.8913199,8.211305664,120.7007634,,308.65312,137.33648,
2007-03-02,52.102912,46.72272,142.9263183,144.132512,2.512348006,155.0549496,7.527030192,156.7136062,,322.81152,151.778048,
2007-03-03,43.324704,52.38608,146.744465,148.096864,2.140028222,159.6663866,8.439397488,161.5260925,,334.13824,137.619648,
2007-03-04,18.972256,50.97024,113.3671923,114.68304,1.868828003,125.7265112,8.211305664,127.5359547,,325.6432,113.550368,
2007-03-05,8.9481088,50.120736,83.37331508,84.667232,1.629698634,95.31866311,8.07445057,97.09794924,,297.3264,91.463264,
2007-03-06,7.4473184,30.582144,75.09951537,75.889024,1.517844973,82.91165489,4.926783398,83.99732101,,245.789824,73.62368,
2007-03-07,6.1730624,20.104928,61.49476318,62.013792,1.498786477,67.13146552,3.238903901,67.84519046,,197.084928,59.748448,
2007-03-08,5.0403904,16.5936448,30.15376247,30.582144,1.531032577,35.10003264,2.673236177,35.68910703,,149.795872,47.289056,
2007-03-09,5.4934592,14.724736,17.14796542,17.5280992,1.525643623,21.7041953,2.37215497,22.22692343,,119.213728,35.396,
2007-03-10,9.4578112,15.9423584,19.15534088,19.5669088,1.434995278,23.87152859,2.568313938,24.43748231,,88.914752,27.467296,
2007-03-11,10.9586016,19.1704736,22.95140545,23.4463104,1.391226454,28.2882221,3.088363297,28.96877392,,75.03952,24.06928,
2007-03-12,8.6649408,20.671264,26.53721145,27.0708608,1.419792293,32.21148061,3.33014063,32.94531049,,78.154368,21.6340352,
2007-03-13,7.9003872,18.8589888,30.37844835,30.865312,1.435740093,35.69567008,3.038183096,36.36516418,,71.358336,17.981168,
2007-03-14,7.503952,17.273248,29.56988183,30.015808,1.555567653,34.68056029,2.782720253,35.2937606,,75.889024,16.99008,
2007-03-15,6.7393984,16.2255264,27.27495221,27.6938304,1.351137892,31.96556304,2.613932303,32.54156923,,73.62368,15.8857248,
2007-03-16,5.5500928,14.9512704,18.5296404,18.9156224,1.30622994,22.91308101,2.408649661,23.44385111,,66.827648,13.5637472,
2007-03-17,4.672272,13.2522624,18.37528439,18.7174048,1.431796956,22.53460899,2.134939473,23.0050643,,58.898944,11.609888,
2007-03-18,4.1625696,11.5532544,17.48469158,17.7829504,1.377556912,21.2400931,1.861229284,21.65023364,,59.182112,11.468304,
2007-03-19,4.24752,10.8170176,16.48429347,16.7635456,1.730774386,20.44138315,1.742621535,20.82538728,,52.952416,11.5249376,
2007-03-20,5.380192,10.6188,17.19733066,17.4714656,1.320249984,20.70309958,1.71068868,21.08006698,,51.819744,12.0912736,
2007-03-21,5.0120736,11.0152352,12.11838909,12.4027584,1.261015299,15.64651604,1.774554391,16.03755688,,57.199936,12.1479072,
2007-03-22,5.0120736,11.2417696,13.64164808,13.9318656,1.454579527,17.40996365,1.811049083,17.80904648,,52.669248,11.8647392,
2007-03-23,22.4269056,13.7053312,17.88220237,18.2360192,1.828301315,22.53128013,2.207928856,23.01781939,,46.156384,10.6188,
2007-03-24,50.97024,30.015808,17.4044975,18.1793856,1.515917217,25.09814826,4.835546669,26.16370944,,52.102912,10.9586016,
2007-03-25,44.740544,43.324704,24.90466864,26.0231392,1.436703971,35.25828989,6.979609814,36.79631688,,52.38608,10.6754336,
2007-03-26,32.847488,57.483104,46.37140819,47.855392,1.392803709,59.59515443,9.260528054,61.63580462,,62.29696,11.0152352,
2007-03-27,22.8516576,56.350432,58.57687325,60.031616,1.296854036,71.4715478,9.078054595,73.47198813,,73.340512,12.459392,
2007-03-28,16.3954272,45.873216,73.57208906,74.756352,1.352057958,84.36558884,7.390175098,85.99408801,,79.853376,14.016816,
2007-03-29,13.025728,34.263328,76.42032192,77.304864,1.781421794,85.25368483,5.519822141,86.47003298,,86.649408,15.2344384,
2007-03-30,11.2134528,26.2779904,54.8225354,55.500928,1.55618103,61.7871473,4.233384253,62.72001596,,92.879104,16.2538432,
2007-03-31,12.03464,23.9560128,49.50228757,50.120736,2.174464954,56.60728326,3.859313662,57.45772171,,97.409792,17.6130496,
2007-04-01,21.1243328,27.8354144,60.72885694,61.447456,2.04942369,68.50725428,4.48428526,69.49541149,,88.631584,15.0362208,
2007-04-02,26.051456,29.449472,66.91688443,67.677152,1.85331833,74.83137529,4.744309939,75.87683155,,94.578112,17.6130496,
2007-04-03,19.397008,31.431648,60.35284858,61.164288,1.981996043,68.80398068,5.063638493,69.91980419,,97.126624,20.5013632,
2007-04-04,15.8007744,31.714816,54.11584231,54.934592,1.521788111,62.16504699,5.109256858,63.29092296,,107.320672,25.6833376,
2007-04-05,12.4877088,26.0231392,44.63506664,45.30688,1.548645257,51.53969031,4.192327725,52.46351175,,97.126624,23.502944,
2007-04-06,10.2506816,21.1526496,38.2479392,38.794016,1.457865474,44.0593584,3.407691851,44.81027746,,90.330592,21.6906688,
2007-04-07,8.6083072,17.6413664,32.39205849,32.847488,1.46128286,37.48421681,2.842024127,38.11048532,,82.401888,18.972256,
2007-04-08,7.3340512,15.291072,28.20521369,28.599968,1.309165387,32.66152635,2.463391699,33.2043594,,74.756352,16.3104768,
2007-04-09,6.3995968,13.5637472,19.9529839,20.3031456,1.398674603,24.1432947,2.185119674,24.62480772,,67.677152,13.8469152,
2007-04-10,5.804944,12.3461248,14.68917644,15.007904,1.81625284,19.0464593,1.988960705,19.48474673,,59.748448,11.5249376,
2007-04-11,6.5978144,13.2805792,20.52663017,20.8694816,1.931480073,25.19146593,2.139501309,25.66292649,,63.995968,11.185136,
2007-04-12,12.2045408,15.6025568,21.68430839,22.087104,1.432147457,26.32771168,2.5135719,26.88160245,,58.332608,10.4488992,
2007-04-13,11.32672,17.5280992,24.23974419,24.6922496,1.529148634,29.37645609,2.823776781,29.99870361,,55.784096,9.769296,
2007-04-14,9.8542464,18.2077024,25.97784115,26.4478912,1.87491796,31.60019559,2.933260857,32.24656903,,56.916768,9.7976128,
2007-04-15,9.6560288,17.3015648,25.8313332,26.2779904,1.589829135,30.9821012,2.787282089,31.59630675,,59.46528,10.3922656,
2007-04-16,8.778208,16.2538432,25.60352998,26.0231392,1.510265387,30.45909636,2.61849414,31.0361078,,65.411808,11.6948384,
2007-04-17,7.78712,15.1778048,24.15883539,24.5506656,1.476354407,28.75902487,2.445144353,29.29783694,,63.146464,13.167312,
2007-04-18,7.1075168,13.9601824,23.25581513,23.6162112,1.491382141,27.62042617,2.248985385,28.11601265,,60.597952,14.6397856,
2007-04-19,6.1447456,12.74256,17.82210687,18.1510688,1.334094777,21.77882438,2.052826416,22.23118526,,60.031616,15.8290912,
2007-04-20,5.2952416,11.6382048,15.8684409,16.1688928,1.423034428,19.68680409,1.874914793,20.09996036,,61.164288,16.5936448,
2007-04-21,4.8421728,10.6188,15.80980746,16.0839424,1.380536171,19.37586257,1.71068868,19.75282997,,50.97024,15.0928544,
2007-04-22,4.7005888,9.9391968,14.1566609,14.4132512,1.366078001,17.56838463,1.601204604,17.92122611,,48.704896,13.4221632,
2007-04-23,4.6156384,9.5427616,12.92095607,13.167312,1.450636389,16.33564548,1.537338894,16.67441351,,45.590048,11.5532544,
2007-04-24,4.3324704,9.1463264,14.06386244,14.299984,1.654803275,17.60112603,1.473473183,17.92582061,,41.625696,10.0241472,
2007-04-25,14.1867168,9.5427616,14.76154807,15.007904,1.912859703,18.63846079,1.537338894,18.97722883,,42.192032,9.5993952,
2007-04-26,41.342528,17.414832,15.3228763,15.7724576,1.607485627,20.51461299,2.805529435,21.13283952,,54.085088,12.6859264,
2007-04-27,53.518752,30.298976,22.57916164,23.36136,1.476047718,30.2912234,4.881165034,31.36683705,,71.924672,23.5878944,
2007-04-28,40.209856,38.510848,32.70279595,33.696992,1.46045042,42.08939506,6.204097613,43.45653016,,78.437536,27.2407616,
2007-04-29,27.60888,50.120736,34.66841908,35.962336,1.351882707,46.33595119,8.07445057,48.11523731,,81.552384,25.5700704,
2007-04-30,18.1793856,49.271232,45.45073387,46.72272,1.344259308,56.93580107,7.937595475,58.6849298,,80.419712,23.1348256,
2007-05-01,14.1017664,34.263328,52.91737792,53.80192,1.360513796,61.32983284,5.519822141,62.54618098,,82.968224,21.1809664,
2007-05-02,11.6382048,21.8322528,53.80463456,54.368256,1.349122511,59.64718401,3.517175926,60.42222899,,86.083072,20.0482944,
2007-05-03,9.8259296,17.1033472,38.35247599,38.794016,1.319548981,43.19216748,2.755349234,43.7993363,,86.649408,19.0288896,
2007-05-04,8.778208,14.7530528,17.11891759,17.4997824,1.479289853,21.63462176,2.376716806,22.15835513,,83.251392,19.0288896,
2007-05-05,7.9570208,13.1956288,12.65675285,12.9974112,1.245286563,16.61791095,2.1258158,17.08635577,,70.508832,19.9067104,
2007-05-06,6.654448,11.893056,14.89909047,15.2061216,1.219305669,18.56617735,1.915971322,18.98838084,,60.597952,17.6696832,
2007-05-07,5.8615776,10.7887008,9.6323589,9.91088,1.305266062,13.15811221,1.738059699,13.54111108,,58.898944,15.998992,
2007-05-08,5.6067264,9.9958304,5.093822842,5.3518752,1.174529155,8.325653827,1.610328277,8.680505806,,52.669248,14.4132512,
2007-05-09,5.1819744,9.5427616,2.174730467,2.4210864,1.091416584,5.230200072,1.537338894,5.568968109,,45.023712,12.884144,
2007-05-10,4.9271232,9.1463264,6.503276838,6.7393984,1.144911813,9.530648965,1.473473183,9.855343552,,37.661344,11.8647392,
